4.09,0.161841519
4.1,0.165430266
4.11,0.169089586
4.12,0.172820691
4.13,0.176624809
4.14,0.180503189
4.15,0.184457096
4.16,0.188487815
4.17,0.192596647
4.18,0.196784914
4.19,0.201053958
4.2,0.205405138
4.21,0.209839834
4.22,0.214359446
4.23,0.218965393
4.24,0.223659115
4.25,0.228442073
4.26,0.233315747
4.27,0.238281641
4.28,0.243341277
4.29,0.2484962
4.3,0.253747978
4.31,0.259098199
4.32,0.264548474
4.33,0.270100438
4.34,0.275755746
4.35,0.281516078
4.36,0.287383138
4.37,0.293358651
4.38,0.299444368
4.39,0.305642065
4.4,0.311953539
4.41,0.318380615
4.42,0.324925141
4.43,0.331588993
4.44,0.338374068
4.45,0.345282293
4.46,0.35231562
4.47,0.359476027
4.48,0.366765518
4.49,0.374186126
4.5,0.38173991
4.51,0.389428956
4.52,0.397255381
4.53,0.405221327
4.54,0.413328966
4.55,0.421580499
4.56,0.429978156
4.57,0.438524197
4.58,0.447220911
4.59,0.456070617
4.6,0.465075666
4.61,0.47423844
4.62,0.48356135
4.63,0.493046841
4.64,0.502697388
4.65,0.512515499
4.66,0.522503715
4.67,0.532664611
4.68,0.543000791
4.69,0.553514899
4.7,0.564209607
4.71,0.575087625
4.72,0.586151697
4.73,0.597404603
4.74,0.608849155
4.75,0.620488205
4.76,0.632324639
4.77,0.644361381
4.78,0.656601391
4.79,0.669047666
4.8,0.681703243
4.81,0.694571194
4.82,0.707654633
4.83,0.72095671
4.84,0.734480617
4.85,0.748229584
4.86,0.762206882
4.87,0.776415824
4.88,0.79085976
4.89,0.805542087
4.9,0.820466239
4.91,0.835635695
4.92,0.851053978
4.93,0.86672465
4.94,0.882651322
4.95,0.898837644
4.96,0.915287314
4.97,0.932004074
4.98,0.948991712
4.99,0.96625406
5,0.983795
5.01,1.001618457
5.02,1.019728406
5.03,1.038128869
5.04,1.056823916
5.05,1.075817665
5.06,1.095114286
5.07,1.114717997
5.08,1.134633065
5.09,1.154863811
5.1,1.175414603
